"update_day","country","asin","orders_count","units_count","avg_price","gmv","profit","brand"
"2019-12-01","Jp","B07VNCB3XX","2","2","$22.05","45.23","4.33","CC"
"2019-12-01","Us","B077ZRP3XX","52","53","$34.42","1824.47","343.85","CC"
"2019-12-01","Us","B078NVL7XX","36","38","$32.47","1233.82","288.20","CC"
"2019-12-01","Us","B07KF8L7XX","36","36","$33.63","1210.74","220.23","CC"
"2019-12-01","Us","B07Y4ZTBXX","24","25","$36.62","915.55","286.15","CC"
"2019-12-01","Us","B07DJ429XX","24","24","$35.35","848.36","253.79","CC"
"2019-12-01","Us","B07DJ3WCXX","14","14","$37.45","524.26","152.84","CC"
"2019-12-01","Us","B07DJ4ZGXX","13","13","$36.99","480.87","118.98","CC"
"2019-12-01","Us","B07PSGNTXX","9","9","$29.99","269.91","47.45","CC"
"2019-12-01","Us","B07DJ32VXX","7","7","$45.99","321.93","118.91","CC"
"2019-12-01","Ca","B078NT86XX","4","4","$27.80","111.19","15.41","CC"
"2019-12-01","Us","B07TSH3BXX","4","4","$42.89","171.56","47.18","CC"
"2019-12-01","Us","B07FNPP7XX","3","3","$38.99","116.97","11.97","CC"
"2019-12-01","Us","B07TYV11XX","1","1","$46.99","46.99","14.27","CC"
"2019-12-01","Us","B07FNP5XXX","1","1","$33.99","33.99","0.80","CC"
"2019-12-01","Us","B071FH4HXX","8","9","$67.93","611.41","120.74","AA"
"2019-12-01","Us","B07WJYSSXX","8","8","$64.59","516.72","314.51","AA"
"2019-12-01","Ca","B072LW84XX","6","6","$90.17","541.01","197.43","AA"
"2019-12-01","Us","B07TS5LSXX","6","6","$64.66","387.94","31.47","AA"
"2019-12-01","Ca","B074M766XX","5","5","$34.56","172.80","3.38","AA"
"2019-12-01","Us","B07PRL2MXX","3","3","$67.99","203.97","115.03","AA"
"2019-12-01","Ca","B074M6KGXX","2","2","$29.30","58.60","1.27","AA"
"2019-12-01","Us","B07PQLD9XX","2","2","$80.74","161.48","29.70","AA"
"2019-12-01","Us","B07WNT69XX","0","0","$0.00","0.00","8.77","AA"
"2019-12-01","Us","B075M1F4XX","15","15","$35.99","539.85","38.94","BB"
"2019-12-01","Us","B06ZZRQKXX","9","9","$20.99","188.91","76.92","BB"
"2019-12-01","Us","B07JXYLXXX","6","6","$59.99","359.94","14.80","BB"
"2019-12-01","Us","B075M4S2XX","4","4","$38.99","155.96","22.85","BB"
"2019-12-01","Us","B07NRMHVXX","3","3","$6.59","19.77","9.53","BB"
"2019-12-01","Us","B06ZZRQLXX","2","2","$25.99","51.98","22.11","BB"
"2019-12-01","Ca","B072BP12XX","1","1","$34.56","34.56","5.16","BB"
"2019-12-01","Ca","B071NTQRXX","0","0","$0.00","0.00","0.00","BB"
"2019-12-01","Us","B07PX249XX","0","0","$0.00","0.00","0.43","BB"
"2019-12-01","Us","B07Q2BHCXX","0","0","$0.00","0.00","0.63","BB"
"2019-12-01","Us","B07NRMHCXX","0","0","$0.00","0.00","1.57","BB"
"2019-12-01","Jp","B07R9XMRXX","2","2","$71.12","145.89","64.93","BB"
"2019-12-01","Jp","B07R7PRDXX","1","1","$64.83","72.03","30.65","BB"
"2019-12-01","Jp","B01M3V7XXX","4","4","$21.88","87.51","15.38","DD"
"2019-12-01","Us","B07QLPG8XX","18","19","$34.99","664.81","293.38","EE"
"2019-12-01","Us","B07QBPTNXX","14","14","$30.99","433.86","83.22","EE"
"2019-12-01","Us","B07QBPSQXX","8","10","$24.99","249.90","1.74","EE"
"2019-12-01","Us","B07QFR2XXX","5","5","$22.99","114.95","11.78","EE"
"2019-12-01","Us","B07QV4S8XX","3","3","$8.99","26.97","12.33","EE"
"2019-12-01","Us","B07QLPG6XX","1","1","$45.99","45.99","9.97","EE"
"2019-12-01","Us","B07R1HZVXX","1","1","$8.99","8.99","0.09","EE"
"2019-12-01","Us","B07TB311XX","0","0","$0.00","0.00","1.30","EE"
"2019-12-01","Us","B07QY6R8XX","0","0","$0.00","0.00","0.74","EE"
"2019-12-01","Us","B07R2KP9XX","0","0","$0.00","0.00","2.00","EE"
"2019-12-01","Us","B07QV4QTXX","0","0","$0.00","0.00","2.94","EE"
"2019-12-01","Us","B07QPR1PXX","0","0","$0.00","0.00","7.05","EE"
"2019-12-01","Us","B07TB3QWXX","0","0","$0.00","0.00","2.27","EE"
"2019-12-01","Jp","B07X9LFKXX","0","0","$0.00","0.00","2.74","AA"
"2019-12-01","Jp","B07XCMZ1XX","0","0","$0.00","0.00","3.76","AA"
"2019-12-01","Us","B07MDYLMXX","12","12","$57.49","689.88","230.32","DD"
"2019-12-01","Ca","B019R84IXX","9","9","$72.13","649.20","152.44","DD"
"2019-12-01","Us","B07RYKZBXX","9","9","$58.99","530.91","199.77","DD"
"2019-12-01","Us","B07PR959XX","7","7","$64.99","454.93","180.20","DD"
"2019-12-01","Us","B01M29YGXX","7","7","$42.99","300.93","83.49","DD"
"2019-12-01","Ca","B06VTR57XX","7","7","$41.32","289.26","59.49","DD"
"2019-12-01","Ca","B01F3DHEXX","5","5","$30.05","150.26","32.88","DD"
"2019-12-01","Us","B07PQ5XNXX","4","4","$79.99","319.96","101.99","DD"
"2019-12-01","Us","B07HNXPXXX","2","2","$47.99","95.98","22.96","DD"
"2019-12-01","Us","B07HNXVZXX","1","1","$48.99","48.99","9.77","DD"
"2019-12-02","Us","B07KF8L7XX","135","138","$27.19","3752.22","170.28","CC"
"2019-12-02","Us","B07DJ3WCXX","88","92","$30.39","2795.88","464.95","CC"
"2019-12-02","Us","B07DJ429XX","81","81","$29.59","2396.79","418.93","CC"
"2019-12-02","Us","B077ZRP3XX","80","83","$35.11","2914.17","603.67","CC"
"2019-12-02","Us","B07DJ4ZGXX","63","65","$29.59","1923.35","210.25","CC"
"2019-12-02","Us","B078NVL7XX","54","58","$32.78","1913.42","319.32","CC"
"2019-12-02","Us","B07DJ32VXX","36","36","$36.79","1324.44","229.73","CC"
"2019-12-02","Us","B07Y4ZTBXX","24","24","$36.99","887.76","266.95","CC"
"2019-12-02","Us","B07PSGNTXX","19","19","$29.99","569.81","99.91","CC"
"2019-12-02","Us","B07TSH3BXX","15","18","$35.19","633.42","90.51","CC"
"2019-12-02","Us","B07FNP5XXX","10","10","$30.59","305.90","9.37","CC"
"2019-12-02","Us","B07FNPP7XX","9","10","$34.49","350.90","2.04","CC"
"2019-12-02","Ca","B078NT86XX","9","11","$27.82","306.03","40.61","CC"
"2019-12-02","Us","B07TYV11XX","8","9","$37.59","338.31","42.83","CC"
"2019-12-02","Us","B07VMXD6XX","1","1","$29.99","29.99","5.64","CC"
"2019-12-02","Us","B07WJYSSXX","39","40","$54.39","2175.60","1225.14","AA"
"2019-12-02","Ca","B074M6KGXX","16","16","$29.32","469.20","31.66","AA"
"2019-12-02","Us","B071FH4HXX","13","13","$64.99","844.87","191.46","AA"
"2019-12-02","Us","B07PQLD9XX","8","8","$84.99","679.92","193.56","AA"
"2019-12-02","Ca","B072LW84XX","6","6","$90.25","541.48","203.04","AA"
"2019-12-02","Us","B07PRL2MXX","4","4","$69.99","279.96","168.78","AA"
"2019-12-02","Us","B07TS5LSXX","3","3","$59.99","179.97","0.62","AA"
"2019-12-02","Ca","B074M766XX","3","4","$36.09","144.38","6.99","AA"
"2019-12-02","Us","B07PPGQZXX","1","1","$89.99","89.99","18.17","AA"
"2019-12-02","Us","B07WYXSMXX","0","0","$0.00","0.00","48.39","AA"
"2019-12-02","Us","B07WNT69XX","0","0","$0.00","0.00","8.35","AA"
"2019-12-02","Jp","B07VNCB3XX","1","1","$22.64","22.64","2.31","CC"
"2019-12-02","Jp","B07R9XMRXX","2","2","$69.37","146.04","65.75","BB"
"2019-12-02","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.18","BB"
"2019-12-02","Us","B07JXYLXXX","32","34","$58.81","2039.66","102.10","BB"
"2019-12-02","Us","B075M1F4XX","20","25","$35.99","899.75","78.12","BB"
"2019-12-02","Us","B06ZZRQKXX","19","19","$20.99","398.81","118.66","BB"
"2019-12-02","Us","B07NRMHVXX","13","14","$6.59","92.26","2.62","BB"
"2019-12-02","Us","B06ZZRQLXX","9","9","$25.99","233.91","11.55","BB"
"2019-12-02","Us","B075M4S2XX","7","7","$38.99","272.93","40.23","BB"
"2019-12-02","Us","B07Q2BHCXX","2","2","$8.99","17.98","5.18","BB"
"2019-12-02","Ca","B072BP12XX","1","1","$34.59","34.59","6.46","BB"
"2019-12-02","Us","B07PX249XX","1","1","$29.99","29.99","12.26","BB"
"2019-12-02","Us","B07NRMHCXX","0","0","$0.00","0.00","1.55","BB"
"2019-12-02","Us","B07QBPSQXX","35","35","$24.99","874.65","44.93","EE"
"2019-12-02","Us","B07QLPG8XX","34","39","$34.99","1364.61","699.45","EE"
"2019-12-02","Us","B07QBPTNXX","28","31","$30.99","960.69","195.57","EE"
"2019-12-02","Us","B07QFR2XXX","9","10","$22.99","229.90","7.18","EE"
"2019-12-02","Us","B07S4HN2XX","4","4","$6.99","27.96","1.45","EE"
"2019-12-02","Us","B07TB311XX","4","4","$10.99","43.96","7.46","EE"
"2019-12-02","Us","B07QV4S8XX","2","3","$8.99","26.97","10.85","EE"
"2019-12-02","Us","B07TB3QWXX","2","2","$10.66","21.98","8.48","EE"
"2019-12-02","Us","B07R1HZVXX","1","1","$8.99","8.99","0.90","EE"
"2019-12-02","Us","B07QY6R8XX","1","1","$8.99","8.99","3.50","EE"
"2019-12-02","Us","B07QZBDQXX","1","1","$11.27","11.99","6.30","EE"
"2019-12-02","Us","B07R2KP9XX","1","1","$8.99","8.99","2.76","EE"
"2019-12-02","Us","B07S291NXX","0","0","$0.00","0.00","1.39","EE"
"2019-12-02","Us","B07QPR1PXX","0","0","$0.00","0.00","12.76","EE"
"2019-12-02","Jp","B01M3V7XXX","15","15","$17.06","255.93","80.27","DD"
"2019-12-02","Jp","B07XCMZ1XX","2","2","$27.78","58.83","11.39","AA"
"2019-12-02","Jp","B07X9LFKXX","1","1","$35.16","39.07","6.71","AA"
"2019-12-02","Us","B07MDYLMXX","37","38","$49.99","1899.62","425.35","DD"
"2019-12-02","Us","B07PR959XX","28","29","$64.99","1884.71","632.40","DD"
"2019-12-02","Ca","B01F3DHEXX","28","29","$30.83","894.05","214.23","DD"
"2019-12-02","Us","B07RYKZBXX","27","27","$50.05","1351.42","365.85","DD"
"2019-12-02","Us","B01M29YGXX","19","22","$38.22","840.78","156.88","DD"
"2019-12-02","Us","B07PQ5XNXX","18","18","$63.37","1140.62","193.38","DD"
"2019-12-02","Us","B07HNXPXXX","12","12","$38.99","467.88","4.18","DD"
"2019-12-02","Us","B07S2QGSXX","6","6","$46.99","281.94","58.07","DD"
"2019-12-02","Us","B07HNXVZXX","5","5","$39.99","199.95","11.57","DD"
"2019-12-02","Ca","B06VTR57XX","5","5","$41.36","206.79","39.24","DD"
"2019-12-02","Ca","B019R84IXX","4","4","$72.20","288.78","65.76","DD"
"2019-12-02","Us","B07HNTJ5XX","4","4","$49.99","199.96","31.11","DD"
"2019-12-02","Us","B01N4876XX","1","1","$46.99","46.99","13.67","DD"
"2019-12-03","Ca","B01F3DHEXX","9","9","$30.77","276.95","64.97","DD"
"2019-12-03","Us","B07MDYLMXX","7","8","$64.99","519.92","209.93","DD"
"2019-12-03","Us","B07PR959XX","7","7","$69.99","489.93","109.23","DD"
"2019-12-03","Us","B07RYKZBXX","5","5","$63.99","319.95","88.09","DD"
"2019-12-03","Us","B07PQ5XNXX","4","4","$79.99","319.96","109.10","DD"
"2019-12-03","Us","B07HNXPXXX","4","4","$38.99","155.96","4.28","DD"
"2019-12-03","Ca","B06VTR57XX","3","3","$38.53","123.85","13.24","DD"
"2019-12-03","Ca","B019R84IXX","3","3","$72.06","216.19","0.62","DD"
"2019-12-03","Us","B01N4876XX","2","2","$46.99","93.98","27.35","DD"
"2019-12-03","Us","B07HNTJ5XX","2","2","$49.99","99.98","15.66","DD"
"2019-12-03","Us","B01M29YGXX","2","2","$42.99","85.98","25.43","DD"
"2019-12-03","Us","B07S2QGSXX","1","1","$58.99","58.99","21.42","DD"
"2019-12-03","Us","B07HNXVZXX","1","2","$33.99","67.98","9.92","DD"
"2019-12-03","Jp","B07VNCB3XX","0","0","$0.00","0.00","0.95","CC"
"2019-12-03","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.28","BB"
"2019-12-03","Jp","B07R9XMRXX","0","0","$0.00","0.00","3.43","BB"
"2019-12-03","Us","B077ZRP3XX","42","42","$33.55","1409.28","157.24","CC"
"2019-12-03","Us","B07KF8L7XX","29","30","$30.59","917.70","94.98","CC"
"2019-12-03","Us","B078NVL7XX","28","31","$29.69","920.39","108.24","CC"
"2019-12-03","Us","B07DJ3WCXX","22","22","$32.29","710.38","144.78","CC"
"2019-12-03","Us","B07Y4ZTBXX","18","18","$33.29","599.22","136.92","CC"
"2019-12-03","Us","B07DJ429XX","18","18","$32.55","585.90","144.13","CC"
"2019-12-03","Us","B07DJ4ZGXX","13","13","$32.55","423.15","78.11","CC"
"2019-12-03","Ca","B078NT86XX","8","10","$27.77","277.69","30.17","CC"
"2019-12-03","Us","B07PSGNTXX","6","6","$29.99","179.94","32.03","CC"
"2019-12-03","Us","B07FNPP7XX","5","5","$38.99","194.95","21.65","CC"
"2019-12-03","Us","B07TSH3BXX","4","4","$45.99","183.96","31.23","CC"
"2019-12-03","Us","B07DJ32VXX","3","3","$47.99","143.97","57.38","CC"
"2019-12-03","Us","B07VMXD6XX","3","3","$29.99","89.97","17.06","CC"
"2019-12-03","Us","B07TYV11XX","1","1","$42.29","42.29","9.35","CC"
"2019-12-03","Jp","B01M3V7XXX","17","19","$17.19","326.56","88.54","DD"
"2019-12-03","Ca","B072LW84XX","10","10","$90.08","900.80","330.85","AA"
"2019-12-03","Us","B07WJYSSXX","6","6","$67.99","407.94","208.71","AA"
"2019-12-03","Ca","B074M766XX","6","6","$36.03","216.16","6.31","AA"
"2019-12-03","Ca","B074M6KGXX","6","6","$29.27","175.63","9.96","AA"
"2019-12-03","Us","B071FH4HXX","4","4","$64.99","259.96","34.38","AA"
"2019-12-03","Us","B07TS5LSXX","4","4","$59.99","239.96","6.82","AA"
"2019-12-03","Us","B07PQLD9XX","1","1","$84.99","84.99","10.75","AA"
"2019-12-03","Us","B07WYXSMXX","0","0","$0.00","0.00","46.63","AA"
"2019-12-03","Us","B07WNT69XX","0","0","$0.00","0.00","8.58","AA"
"2019-12-03","Us","B07PRL2MXX","0","0","$0.00","0.00","16.04","AA"
"2019-12-03","Jp","B07X9LFKXX","1","1","$27.62","30.70","0.71","AA"
"2019-12-03","Jp","B07XCMZ1XX","0","0","$0.00","0.00","4.76","AA"
"2019-12-03","Us","B07JXYLXXX","9","9","$58.88","539.91","23.84","BB"
"2019-12-03","Us","B07NRMHVXX","8","16","$6.59","105.44","11.44","BB"
"2019-12-03","Us","B075M1F4XX","7","8","$35.99","287.92","22.68","BB"
"2019-12-03","Us","B06ZZRQLXX","6","10","$27.99","279.90","0.91","BB"
"2019-12-03","Us","B075M4S2XX","3","3","$40.99","122.97","23.35","BB"
"2019-12-03","Us","B06ZZRQKXX","3","4","$26.99","107.96","3.16","BB"
"2019-12-03","Us","B07Q2BHCXX","2","2","$8.99","17.98","4.14","BB"
"2019-12-03","Ca","B072BP12XX","1","1","$34.53","34.53","7.89","BB"
"2019-12-03","Ca","B0748DQ4XX","0","0","$0.00","0.00","48.22","BB"
"2019-12-03","Us","B07NRMHCXX","0","0","$0.00","0.00","1.22","BB"
"2019-12-03","Us","B07QBPSQXX","15","15","$27.99","419.85","40.13","EE"
"2019-12-03","Us","B07QBPTNXX","11","14","$31.99","447.86","70.40","EE"
"2019-12-03","Us","B07QLPG8XX","8","8","$36.99","295.92","143.10","EE"
"2019-12-03","Us","B07QFR2XXX","5","5","$20.99","104.95","3.48","EE"
"2019-12-03","Us","B07R2KP9XX","2","2","$8.99","17.98","7.23","EE"
"2019-12-03","Us","B07QY6R8XX","1","1","$8.99","8.99","3.48","EE"
"2019-12-03","Us","B07QPR1PXX","1","1","$35.99","35.99","14.73","EE"
"2019-12-03","Us","B07QLPG6XX","1","2","$38.99","77.98","41.72","EE"
"2019-12-03","Us","B07QV4S8XX","1","2","$8.99","17.98","5.85","EE"
"2019-12-03","Us","B07TB3QWXX","1","1","$9.49","18.99","3.20","EE"
"2019-12-03","Us","B07QV4QTXX","0","0","$0.00","0.00","0.68","EE"
"2019-12-03","Us","B07R1HZVXX","0","0","$0.00","0.00","2.21","EE"
"2019-12-04","Jp","B07R9XMRXX","2","2","$72.67","145.34","69.69","BB"
"2019-12-04","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.23","BB"
"2019-12-04","Us","B06ZZRQKXX","7","7","$26.99","188.93","1.32","BB"
"2019-12-04","Us","B07JXYLXXX","7","7","$65.99","461.93","37.26","BB"
"2019-12-04","Us","B075M1F4XX","6","6","$35.99","215.94","16.52","BB"
"2019-12-04","Us","B06ZZRQLXX","5","5","$27.99","139.95","15.00","BB"
"2019-12-04","Ca","B072BP12XX","4","4","$34.65","138.60","45.35","BB"
"2019-12-04","Us","B07NRMHVXX","3","3","$6.59","19.77","5.48","BB"
"2019-12-04","Us","B075M4S2XX","2","2","$40.99","81.98","14.94","BB"
"2019-12-04","Us","B07Q2BHCXX","1","1","$8.99","8.99","0.28","BB"
"2019-12-04","Us","B07NRMHCXX","0","0","$0.00","0.00","2.63","BB"
"2019-12-04","Ca","B0748DQ4XX","0","0","$0.00","0.00","0.00","BB"
"2019-12-04","Jp","B07VNCB3XX","1","1","$21.67","22.82","1.16","CC"
"2019-12-04","Jp","B07X9LFKXX","0","0","$0.00","0.00","2.58","AA"
"2019-12-04","Jp","B07XCMZ1XX","0","0","$0.00","0.00","3.37","AA"
"2019-12-04","Us","B077ZRP3XX","36","36","$36.99","1331.64","313.27","CC"
"2019-12-04","Us","B078NVL7XX","35","64","$29.69","1900.16","286.35","CC"
"2019-12-04","Us","B07KF8L7XX","29","29","$30.59","887.11","46.11","CC"
"2019-12-04","Us","B07DJ3WCXX","26","26","$32.29","839.54","134.61","CC"
"2019-12-04","Us","B07DJ429XX","21","21","$32.55","683.55","143.51","CC"
"2019-12-04","Ca","B078NT86XX","10","10","$29.38","293.77","66.01","CC"
"2019-12-04","Us","B07Y4ZTBXX","10","10","$33.29","332.90","77.64","CC"
"2019-12-04","Us","B07DJ4ZGXX","8","8","$32.55","260.40","18.27","CC"
"2019-12-04","Us","B07PSGNTXX","6","6","$29.99","179.94","31.96","CC"
"2019-12-04","Us","B07TSH3BXX","6","6","$37.71","226.26","12.89","CC"
"2019-12-04","Us","B07DJ32VXX","3","3","$43.19","129.57","8.69","CC"
"2019-12-04","Us","B07FNPP7XX","0","0","$0.00","0.00","2.60","CC"
"2019-12-04","Us","B07TYV11XX","0","0","$0.00","0.00","0.59","CC"
"2019-12-04","Us","B07PQ5XNXX","9","9","$64.99","584.91","67.87","DD"
"2019-12-04","Us","B07S2QGSXX","7","7","$58.99","412.93","162.42","DD"
"2019-12-04","Us","B07PR959XX","6","6","$72.99","437.94","141.88","DD"
"2019-12-04","Ca","B01F3DHEXX","5","5","$32.69","163.46","42.85","DD"
"2019-12-04","Us","B07RYKZBXX","4","4","$64.99","259.96","106.01","DD"
"2019-12-04","Us","B07HNXPXXX","4","4","$38.99","155.96","3.42","DD"
"2019-12-04","Us","B07HNTJ5XX","2","2","$49.99","99.98","15.62","DD"
"2019-12-04","Us","B01N4876XX","2","2","$46.99","93.98","28.02","DD"
"2019-12-04","Us","B01M29YGXX","2","2","$42.99","85.98","7.81","DD"
"2019-12-04","Us","B07HNXVZXX","1","1","$33.99","33.99","7.42","DD"
"2019-12-04","Ca","B06VTR57XX","1","1","$41.43","41.43","1.36","DD"
"2019-12-04","Ca","B019R84IXX","1","1","$72.32","72.32","16.53","DD"
"2019-12-04","Us","B07MDYLMXX","0","0","$0.00","0.00","0.00","DD"
"2019-12-04","Us","B07QBPTNXX","15","15","$31.99","479.85","100.73","EE"
"2019-12-04","Us","B07QLPG8XX","13","15","$36.99","554.85","288.04","EE"
"2019-12-04","Us","B07QFR2XXX","12","15","$20.99","314.85","24.70","EE"
"2019-12-04","Us","B07QBPSQXX","11","11","$27.99","307.89","3.00","EE"
"2019-12-04","Us","B07QPR1PXX","6","6","$32.99","197.94","102.38","EE"
"2019-12-04","Us","B07QLPG6XX","3","3","$38.99","116.97","61.23","EE"
"2019-12-04","Us","B07QV4S8XX","1","1","$8.99","8.99","0.82","EE"
"2019-12-04","Us","B07TB311XX","1","1","$18.99","18.99","12.57","EE"
"2019-12-04","Us","B07R2KP9XX","1","1","$8.99","8.99","3.61","EE"
"2019-12-04","Us","B07R1HZVXX","1","1","$8.99","8.99","0.49","EE"
"2019-12-04","Us","B07TB3QWXX","1","1","$18.99","18.99","12.70","EE"
"2019-12-04","Us","B07QV4QTXX","0","0","$0.00","0.00","1.49","EE"
"2019-12-04","Us","B07QY6R8XX","0","0","$0.00","0.00","1.47","EE"
"2019-12-04","Us","B071FH4HXX","14","14","$64.99","909.86","98.98","AA"
"2019-12-04","Ca","B072LW84XX","11","12","$90.41","1084.88","402.08","AA"
"2019-12-04","Us","B07PRL2MXX","7","7","$69.99","489.93","311.06","AA"
"2019-12-04","Us","B07TS5LSXX","5","5","$59.99","299.95","5.31","AA"
"2019-12-04","Ca","B074M6KGXX","5","5","$29.38","146.89","0.93","AA"
"2019-12-04","Us","B07PQLD9XX","5","5","$84.99","424.95","104.77","AA"
"2019-12-04","Us","B07WJYSSXX","3","3","$64.99","194.97","106.34","AA"
"2019-12-04","Ca","B074M766XX","2","2","$36.16","72.32","67.63","AA"
"2019-12-04","Us","B07WNT69XX","1","1","$39.99","39.99","3.17","AA"
"2019-12-04","Us","B07PN9S8XX","1","1","$89.99","89.99","27.75","AA"
"2019-12-04","Us","B07PPGQZXX","1","1","$89.99","89.99","18.77","AA"
"2019-12-04","Jp","B01M3V7XXX","12","13","$17.19","223.52","57.44","DD"
"2019-12-05","Us","B07KF8L7XX","31","31","$30.59","948.29","26.72","CC"
"2019-12-05","Us","B07DJ3WCXX","27","28","$33.43","936.04","195.05","CC"
"2019-12-05","Us","B078NVL7XX","26","27","$29.69","801.63","67.59","CC"
"2019-12-05","Us","B077ZRP3XX","22","22","$36.99","813.78","169.44","CC"
"2019-12-05","Us","B07DJ429XX","17","17","$32.55","553.35","102.19","CC"
"2019-12-05","Us","B07DJ4ZGXX","15","16","$32.55","520.80","39.62","CC"
"2019-12-05","Us","B07Y4ZTBXX","13","13","$33.29","432.77","103.24","CC"
"2019-12-05","Us","B07PSGNTXX","5","5","$29.99","149.95","25.93","CC"
"2019-12-05","Ca","B078NT86XX","4","4","$31.88","127.54","8.47","CC"
"2019-12-05","Us","B07VMXD6XX","4","4","$29.99","119.96","21.45","CC"
"2019-12-05","Us","B07TYV11XX","3","4","$39.94","159.76","29.01","CC"
"2019-12-05","Us","B07TSH3BXX","3","3","$45.99","137.97","45.34","CC"
"2019-12-05","Us","B07DJ32VXX","2","2","$43.19","86.38","9.74","CC"
"2019-12-05","Us","B07FNPP7XX","1","1","$38.99","38.99","0.52","CC"
"2019-12-05","Jp","B07XCMZ1XX","2","2","$30.15","60.30","7.52","AA"
"2019-12-05","Jp","B07X9LFKXX","0","0","$0.00","0.00","3.03","AA"
"2019-12-05","Jp","B07R9XMRXX","3","3","$71.40","217.83","102.34","BB"
"2019-12-05","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.37","BB"
"2019-12-05","Jp","B07VNCB3XX","2","2","$22.23","45.59","4.32","CC"
"2019-12-05","Jp","B07R8XZPXX","1","1","$23.72","28.31","4.12","CC"
"2019-12-05","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.00","CC"
"2019-12-05","Us","B07WJYSSXX","13","13","$64.99","844.87","433.80","AA"
"2019-12-05","Us","B071FH4HXX","10","14","$66.99","937.86","285.54","AA"
"2019-12-05","Ca","B074M6KGXX","3","6","$29.61","177.64","2.34","AA"
"2019-12-05","Us","B07TS5LSXX","3","3","$59.99","179.97","0.31","AA"
"2019-12-05","Us","B07PRL2MXX","3","3","$69.99","209.97","130.09","AA"
"2019-12-05","Us","B07PQLD9XX","3","3","$84.99","254.97","58.31","AA"
"2019-12-05","Ca","B074M766XX","2","2","$36.44","72.88","5.42","AA"
"2019-12-05","Us","B07WNT69XX","2","2","$39.99","79.98","2.81","AA"
"2019-12-05","Us","B07PPGQZXX","1","1","$89.99","89.99","18.69","AA"
"2019-12-05","Us","B07PN9S8XX","1","1","$89.99","89.99","26.31","AA"
"2019-12-05","Us","B07WYXSMXX","0","0","$0.00","0.00","0.00","AA"
"2019-12-05","Us","B07QBPSQXX","9","9","$27.99","251.91","20.64","EE"
"2019-12-05","Us","B07QBPTNXX","8","8","$32.99","263.92","32.71","EE"
"2019-12-05","Us","B07QFR2XXX","7","7","$21.99","153.93","16.93","EE"
"2019-12-05","Us","B07QLPG8XX","7","8","$36.99","295.92","162.69","EE"
"2019-12-05","Us","B07QPR1PXX","4","4","$32.99","131.96","63.67","EE"
"2019-12-05","Us","B07QV4S8XX","4","4","$8.99","35.96","15.33","EE"
"2019-12-05","Us","B07QLPG6XX","3","3","$38.99","116.97","64.38","EE"
"2019-12-05","Us","B07TB311XX","2","2","$18.99","37.98","25.14","EE"
"2019-12-05","Us","B07TB3QWXX","2","2","$18.99","37.98","25.40","EE"
"2019-12-05","Us","B07QW51WXX","1","1","$11.99","11.99","7.51","EE"
"2019-12-05","Us","B07QZBDQXX","1","1","$8.99","8.99","4.02","EE"
"2019-12-05","Us","B07R1HZVXX","1","1","$8.99","8.99","0.41","EE"
"2019-12-05","Us","B07R2KP9XX","0","0","$0.00","0.00","1.36","EE"
"2019-12-05","Us","B07QV4QTXX","0","0","$0.00","0.00","0.74","EE"
"2019-12-05","Us","B07QY6R8XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-05","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-05","Us","B07S291NXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-05","Jp","B01M3V7XXX","10","10","$17.18","171.80","50.87","DD"
"2019-12-05","Us","B07PQ5XNXX","11","12","$64.99","779.88","161.02","DD"
"2019-12-05","Us","B07S2QGSXX","9","9","$58.99","530.91","185.72","DD"
"2019-12-05","Ca","B01F3DHEXX","9","9","$34.16","307.47","93.66","DD"
"2019-12-05","Us","B07PR959XX","5","5","$73.99","369.95","167.14","DD"
"2019-12-05","Us","B01M29YGXX","3","3","$42.99","128.97","38.66","DD"
"2019-12-05","Us","B01N4876XX","2","4","$37.99","151.96","19.89","DD"
"2019-12-05","Us","B07HNXPXXX","2","2","$38.99","77.98","1.68","DD"
"2019-12-05","Us","B07HNXVZXX","1","1","$33.99","33.99","6.66","DD"
"2019-12-05","Ca","B06VTR57XX","1","1","$41.76","41.76","1.54","DD"
"2019-12-05","Us","B07NRMHVXX","9","10","$6.59","65.90","0.73","BB"
"2019-12-05","Us","B075M1F4XX","7","7","$35.99","251.93","9.82","BB"
"2019-12-05","Us","B06ZZRQLXX","6","6","$27.99","167.94","17.90","BB"
"2019-12-05","Us","B07JXYLXXX","6","6","$65.99","395.94","37.15","BB"
"2019-12-05","Us","B06ZZRQKXX","3","3","$26.99","80.97","20.04","BB"
"2019-12-05","Us","B07Q2BHCXX","1","1","$8.99","8.99","1.20","BB"
"2019-12-05","Us","B07NRMHCXX","0","0","$0.00","0.00","2.68","BB"
"2019-12-05","Us","B07JW2WSXX","0","0","$0.00","0.00","0.00","BB"
"2019-12-05","Ca","B0748DQ4XX","0","0","$0.00","0.00","0.00","BB"
"2019-12-06","Jp","B07X9LFKXX","0","0","$0.00","0.00","0.60","AA"
